Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4300,101101 (4300),"4/1/2019 - 6/30/2019, Every day, Daily Average",1590,1222,2068
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4303,101105 (4303),"4/1/2019 - 6/30/2019, Every day, Daily Average",1359,1026,1798
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4304,101091 (4304),"4/1/2019 - 6/30/2019, Every day, Daily Average",1715,1225,2400
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4308,100891 (4308),"4/1/2019 - 6/30/2019, Every day, Daily Average",1776,1470,2145
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4309,101221 (4309),"4/1/2019 - 6/30/2019, Every day, Daily Average",1167,885,1538
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4316,101227 (4316),"4/1/2019 - 6/30/2019, Every day, Daily Average",1401,1065,1842
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4319,100894 (4319),"4/1/2019 - 6/30/2019, Every day, Daily Average",1986,1648,2393
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4322,101195 (4322),"4/1/2019 - 6/30/2019, Every day, Daily Average",1398,1104,1769
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4323,101104 (4323),"4/1/2019 - 6/30/2019, Every day, Daily Average",1435,1101,1869
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4324,101222 (4324),"4/1/2019 - 6/30/2019, Every day, Daily Average",1198,913,1571
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4330,101226 (4330),"4/1/2019 - 6/30/2019, Every day, Daily Average",1426,1071,1897
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4333,100895 (4333),"4/1/2019 - 6/30/2019, Every day, Daily Average",2009,1675,2408
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4334,101193 (4334),"4/1/2019 - 6/30/2019, Every day, Daily Average",1451,1137,1850
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4337,406464 (4337),"4/1/2019 - 6/30/2019, Every day, Daily Average",2975,2189,4041
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4338,100901 (4338),"4/1/2019 - 6/30/2019, Every day, Daily Average",1844,1413,2405
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4339,100934 (4339),"4/1/2019 - 6/30/2019, Every day, Daily Average",2066,1659,2571
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4347,100853 (4347),"4/1/2019 - 6/30/2019, Every day, Daily Average",1584,1189,2108
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4354,101103 (4354),"4/1/2019 - 6/30/2019, Every day, Daily Average",1566,1191,2058
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4360,101223 (4360),"4/1/2019 - 6/30/2019, Every day, Daily Average",1263,965,1652
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4365,101225 (4365),"4/1/2019 - 6/30/2019, Every day, Daily Average",1381,1040,1832
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4366,101224 (4366),"4/1/2019 - 6/30/2019, Every day, Daily Average",1321,983,1774
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4369,100896 (4369),"4/1/2019 - 6/30/2019, Every day, Daily Average",2067,1751,2438
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4370,101183 (4370),"4/1/2019 - 6/30/2019, Every day, Daily Average",1368,1119,1671
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4371,101092 (4371),"4/1/2019 - 6/30/2019, Every day, Daily Average",1781,1419,2234
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4372,100915 (4372),"4/1/2019 - 6/30/2019, Every day, Daily Average",1611,1208,2148
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4385,101261 (4385),"4/1/2019 - 6/30/2019, Every day, Daily Average",1629,1288,2059
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4387,101194 (4387),"4/1/2019 - 6/30/2019, Every day, Daily Average",1485,1138,1936
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4388,100897 (4388),"4/1/2019 - 6/30/2019, Every day, Daily Average",2072,1727,2484
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4389,100908 (4389),"4/1/2019 - 6/30/2019, Every day, Daily Average",1921,1482,2489
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4390,100904 (4390),"4/1/2019 - 6/30/2019, Every day, Daily Average",1872,1456,2406
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4391,100916 (4391),"4/1/2019 - 6/30/2019, Every day, Daily Average",1658,1236,2223
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4393,101241 (4393),"4/1/2019 - 6/30/2019, Every day, Daily Average",1607,1258,2052
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4394,101041 (4394),"4/1/2019 - 6/30/2019, Every day, Daily Average",1935,1522,2459
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4397,101265 (4397),"4/1/2019 - 6/30/2019, Every day, Daily Average",1721,1324,2236
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4398,101231 (4398),"4/1/2019 - 6/30/2019, Every day, Daily Average",1332,1024,1731
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4399,101266 (4399),"4/1/2019 - 6/30/2019, Every day, Daily Average",1582,1195,2092
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4401,101071 (4401),"4/1/2019 - 6/30/2019, Every day, Daily Average",1702,1346,2151
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4402,101081 (4402),"4/1/2019 - 6/30/2019, Every day, Daily Average",2071,1665,2574
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4405,101234 (4405),"4/1/2019 - 6/30/2019, Every day, Daily Average",1671,1347,2072
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4412,101235 (4412),"4/1/2019 - 6/30/2019, Every day, Daily Average",1611,1291,2009
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4414,101042 (4414),"4/1/2019 - 6/30/2019, Every day, Daily Average",2006,1589,2532
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4415,101262 (4415),"4/1/2019 - 6/30/2019, Every day, Daily Average",1833,1409,2384
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4419,10091A (4419),"4/1/2019 - 6/30/2019, Every day, Daily Average",1888,1450,2456
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4423,100911 (4423),"4/1/2019 - 6/30/2019, Every day, Daily Average",2023,1587,2577
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4426,101082 (4426),"4/1/2019 - 6/30/2019, Every day, Daily Average",2033,1613,2561
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4427,101047 (4427),"4/1/2019 - 6/30/2019, Every day, Daily Average",2032,1620,2547
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4429,101072 (4429),"4/1/2019 - 6/30/2019, Every day, Daily Average",1951,1569,2424
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4432,101251 (4432),"4/1/2019 - 6/30/2019, Every day, Daily Average",1442,1113,1867
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4434,101264 (4434),"4/1/2019 - 6/30/2019, Every day, Daily Average",1867,1436,2426
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4438,101073 (4438),"4/1/2019 - 6/30/2019, Every day, Daily Average",2015,1573,2580
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4447,101083 (4447),"4/1/2019 - 6/30/2019, Every day, Daily Average",2073,1652,2600
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4457,100917 (4457),"4/1/2019 - 6/30/2019, Every day, Daily Average",1677,1258,2234
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4464,101263 (4464),"4/1/2019 - 6/30/2019, Every day, Daily Average",1896,1469,2446
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4468,101267 (4468),"4/1/2019 - 6/30/2019, Every day, Daily Average",1680,1270,2221
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4473,101066 (4473),"4/1/2019 - 6/30/2019, Every day, Daily Average",2135,1700,2681
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4480,101257 (4480),"4/1/2019 - 6/30/2019, Every day, Daily Average",1733,1328,2260
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4482,10091C (4482),"4/1/2019 - 6/30/2019, Every day, Daily Average",1700,1276,2263
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4490,101064 (4490),"4/1/2019 - 6/30/2019, Every day, Daily Average",2112,1736,2568
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4493,101061 (4493),"4/1/2019 - 6/30/2019, Every day, Daily Average",2116,1687,2653
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4505,101252 (4505),"4/1/2019 - 6/30/2019, Every day, Daily Average",1493,1161,1918
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4507,100984 (4507),"4/1/2019 - 6/30/2019, Every day, Daily Average",1732,1314,2281
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4508,101253 (4508),"4/1/2019 - 6/30/2019, Every day, Daily Average",1505,1172,1931
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4514,101062 (4514),"4/1/2019 - 6/30/2019, Every day, Daily Average",2138,1743,2621
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4515,101255 (4515),"4/1/2019 - 6/30/2019, Every day, Daily Average",1722,1326,2234
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4520,101254 (4520),"4/1/2019 - 6/30/2019, Every day, Daily Average",1579,1224,2035
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4521,100991 (4521),"4/1/2019 - 6/30/2019, Every day, Daily Average",1711,1293,2262
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4524,101052 (4524),"4/1/2019 - 6/30/2019, Every day, Daily Average",2147,1712,2692
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4528,101275 (4528),"4/1/2019 - 6/30/2019, Every day, Daily Average",1605,1218,2113
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4531,101021 (4531),"4/1/2019 - 6/30/2019, Every day, Daily Average",2286,1722,3033
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4535,101274 (4535),"4/1/2019 - 6/30/2019, Every day, Daily Average",1701,1312,2205
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4543,100985 (4543),"4/1/2019 - 6/30/2019, Every day, Daily Average",1711,1296,2258
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4550,101273 (4550),"4/1/2019 - 6/30/2019, Every day, Daily Average",2007,1529,2633
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4562,101053 (4562),"4/1/2019 - 6/30/2019, Every day, Daily Average",2103,1654,2672
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4572,101023 (4572),"4/1/2019 - 6/30/2019, Every day, Daily Average",2243,1684,2986
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4580,101024 (4580),"4/1/2019 - 6/30/2019, Every day, Daily Average",2072,1605,2673
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4585,101025 (4585),"4/1/2019 - 6/30/2019, Every day, Daily Average",2035,1584,2614
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4596,201353 (4596),"4/1/2019 - 6/30/2019, Every day, Daily Average",1834,1404,2395
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4597,201295 (4597),"4/1/2019 - 6/30/2019, Every day, Daily Average",1777,1418,2226
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4598,201293 (4598),"4/1/2019 - 6/30/2019, Every day, Daily Average",1710,1317,2220
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4599,201285 (4599),"4/1/2019 - 6/30/2019, Every day, Daily Average",2084,1623,2675
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4600,201286 (4600),"4/1/2019 - 6/30/2019, Every day, Daily Average",2000,1647,2427
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4623,201283 (4623),"4/1/2019 - 6/30/2019, Every day, Daily Average",1998,1666,2394
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4630,201291 (4630),"4/1/2019 - 6/30/2019, Every day, Daily Average",1718,1326,2225
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4646,201321 (4646),"4/1/2019 - 6/30/2019, Every day, Daily Average",2059,1740,2435
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4648,201311 (4648),"4/1/2019 - 6/30/2019, Every day, Daily Average",1722,1334,2222
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4663,201322 (4663),"4/1/2019 - 6/30/2019, Every day, Daily Average",2157,1694,2746
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4679,201301 (4679),"4/1/2019 - 6/30/2019, Every day, Daily Average",1859,1493,2314
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4714,201312 (4714),"4/1/2019 - 6/30/2019, Every day, Daily Average",1749,1358,2251
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4756,201308 (4756),"4/1/2019 - 6/30/2019, Every day, Daily Average",1838,1505,2244
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4767,201313 (4767),"4/1/2019 - 6/30/2019, Every day, Daily Average",1761,1372,2258
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4780,201381 (4780),"4/1/2019 - 6/30/2019, Every day, Daily Average",1770,1382,2266
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4794,201302 (4794),"4/1/2019 - 6/30/2019, Every day, Daily Average",1960,1589,2417
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4813,201382 (4813),"4/1/2019 - 6/30/2019, Every day, Daily Average",1803,1412,2301
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4816,201303 (4816),"4/1/2019 - 6/30/2019, Every day, Daily Average",2022,1582,2583
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4817,201393 (4817),"4/1/2019 - 6/30/2019, Every day, Daily Average",2019,1583,2574
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4819,201363 (4819),"4/1/2019 - 6/30/2019, Every day, Daily Average",1822,1438,2307
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4852,201436 (4852),"4/1/2019 - 6/30/2019, Every day, Daily Average",1837,1456,2317
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4870,201392 (4870),"4/1/2019 - 6/30/2019, Every day, Daily Average",2079,1602,2697
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4871,201391 (4871),"4/1/2019 - 6/30/2019, Every day, Daily Average",2089,1602,2723
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4906,201501 (4906),"4/1/2019 - 6/30/2019, Every day, Daily Average",1924,1483,2495
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4912,201433 (4912),"4/1/2019 - 6/30/2019, Every day, Daily Average",1806,1440,2263
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4939,201401 (4939),"4/1/2019 - 6/30/2019, Every day, Daily Average",2066,1608,2653
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4954,201434 (4954),"4/1/2019 - 6/30/2019, Every day, Daily Average",1889,1499,2379
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4958,201402 (4958),"4/1/2019 - 6/30/2019, Every day, Daily Average",2200,1684,2872
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4959,201503 (4959),"4/1/2019 - 6/30/2019, Every day, Daily Average",1964,1529,2521
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",4990,201445 (4990),"4/1/2019 - 6/30/2019, Every day, Daily Average",1990,1606,2465
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5020,201541 (5020),"4/1/2019 - 6/30/2019, Every day, Daily Average",1967,1567,2468
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5029,201511 (5029),"4/1/2019 - 6/30/2019, Every day, Daily Average",2012,1576,2568
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5038,201502 (5038),"4/1/2019 - 6/30/2019, Every day, Daily Average",2048,1608,2607
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5039,201553 (5039),"4/1/2019 - 6/30/2019, Every day, Daily Average",1938,1547,2426
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5078,201551 (5078),"4/1/2019 - 6/30/2019, Every day, Daily Average",1984,1590,2475
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5092,201522 (5092),"4/1/2019 - 6/30/2019, Every day, Daily Average",2140,1722,2658
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5102,201524 (5102),"4/1/2019 - 6/30/2019, Every day, Daily Average",2315,1957,2737
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5109,201531 (5109),"4/1/2019 - 6/30/2019, Every day, Daily Average",2264,1822,2812
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5114,201561 (5114),"4/1/2019 - 6/30/2019, Every day, Daily Average",2011,1622,2492
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5129,201562 (5129),"4/1/2019 - 6/30/2019, Every day, Daily Average",2017,1619,2512
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5134,201643 (5134),"4/1/2019 - 6/30/2019, Every day, Daily Average",2082,1652,2623
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5135,201659 (5135),"4/1/2019 - 6/30/2019, Every day, Daily Average",2236,1793,2787
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5138,201521 (5138),"4/1/2019 - 6/30/2019, Every day, Daily Average",2135,1716,2655
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5146,201532 (5146),"4/1/2019 - 6/30/2019, Every day, Daily Average",2091,1683,2597
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5161,201662 (5161),"4/1/2019 - 6/30/2019, Every day, Daily Average",2137,1700,2685
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5165,201621 (5165),"4/1/2019 - 6/30/2019, Every day, Daily Average",2063,1658,2566
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5191,20163A (5191),"4/1/2019 - 6/30/2019, Every day, Daily Average",2151,1745,2649
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5195,201622 (5195),"4/1/2019 - 6/30/2019, Every day, Daily Average",2191,1779,2697
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5200,201746 (5200),"4/1/2019 - 6/30/2019, Every day, Daily Average",2383,1960,2896
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5210,201636 (5210),"4/1/2019 - 6/30/2019, Every day, Daily Average",2169,1763,2667
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5223,201701 (5223),"4/1/2019 - 6/30/2019, Every day, Daily Average",2366,1903,2941
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5245,201681 (5245),"4/1/2019 - 6/30/2019, Every day, Daily Average",2222,1818,2715
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5259,201711 (5259),"4/1/2019 - 6/30/2019, Every day, Daily Average",2448,1960,3057
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5265,201682 (5265),"4/1/2019 - 6/30/2019, Every day, Daily Average",2206,1825,2666
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5292,201789 (5292),"4/1/2019 - 6/30/2019, Every day, Daily Average",2529,2031,3148
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5295,201821 (5295),"4/1/2019 - 6/30/2019, Every day, Daily Average",2591,2083,3222
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5300,201723 (5300),"4/1/2019 - 6/30/2019, Every day, Daily Average",2369,1956,2868
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5314,201814 (5314),"4/1/2019 - 6/30/2019, Every day, Daily Average",2556,2055,3178
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5339,201764 (5339),"4/1/2019 - 6/30/2019, Every day, Daily Average",2441,2018,2952
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5345,201822 (5345),"4/1/2019 - 6/30/2019, Every day, Daily Average",2634,2121,3270
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5353,201823 (5353),"4/1/2019 - 6/30/2019, Every day, Daily Average",2652,2135,3293
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5363,201931 (5363),"4/1/2019 - 6/30/2019, Every day, Daily Average",2679,2160,3322
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5382,201934 (5382),"4/1/2019 - 6/30/2019, Every day, Daily Average",2704,2182,3349
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5406,201939 (5406),"4/1/2019 - 6/30/2019, Every day, Daily Average",2770,2236,3431
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5435,201863 (5435),"4/1/2019 - 6/30/2019, Every day, Daily Average",2523,2110,3016
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5439,202001 (5439),"4/1/2019 - 6/30/2019, Every day, Daily Average",2830,2272,3524
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5460,202002 (5460),"4/1/2019 - 6/30/2019, Every day, Daily Average",2869,2302,3574
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5477,202109 (5477),"4/1/2019 - 6/30/2019, Every day, Daily Average",3153,2559,3884
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5479,202021 (5479),"4/1/2019 - 6/30/2019, Every day, Daily Average",2864,2312,3546
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5522,202082 (5522),"4/1/2019 - 6/30/2019, Every day, Daily Average",2931,2362,3637
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5524,202026 (5524),"4/1/2019 - 6/30/2019, Every day, Daily Average",2900,2334,3601
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5526,201871 (5526),"4/1/2019 - 6/30/2019, Every day, Daily Average",2555,2141,3049
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5539,202081 (5539),"4/1/2019 - 6/30/2019, Every day, Daily Average",2911,2344,3614
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5552,201872 (5552),"4/1/2019 - 6/30/2019, Every day, Daily Average",2627,2207,3126
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5553,202111 (5553),"4/1/2019 - 6/30/2019, Every day, Daily Average",2952,2389,3647
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5586,202113 (5586),"4/1/2019 - 6/30/2019, Every day, Daily Average",3007,2436,3710
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5599,202061 (5599),"4/1/2019 - 6/30/2019, Every day, Daily Average",2691,2267,3193
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5600,201752 (5600),"4/1/2019 - 6/30/2019, Every day, Daily Average",2773,2346,3276
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5609,202114 (5609),"4/1/2019 - 6/30/2019, Every day, Daily Average",3001,2439,3690
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5644,202145 (5644),"4/1/2019 - 6/30/2019, Every day, Daily Average",2788,2364,3287
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5674,202323 (5674),"4/1/2019 - 6/30/2019, Every day, Daily Average",3322,2712,4068
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5708,202335 (5708),"4/1/2019 - 6/30/2019, Every day, Daily Average",3326,2731,4049
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5711,302751 (5711),"4/1/2019 - 6/30/2019, Every day, Daily Average",3563,2930,4331
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5718,202334 (5718),"4/1/2019 - 6/30/2019, Every day, Daily Average",3362,2762,4091
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5726,202229 (5726),"4/1/2019 - 6/30/2019, Every day, Daily Average",2860,2431,3363
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5742,202376 (5742),"4/1/2019 - 6/30/2019, Every day, Daily Average",3375,2786,4087
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5743,202371 (5743),"4/1/2019 - 6/30/2019, Every day, Daily Average",3405,2803,4134
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5753,202247 (5753),"4/1/2019 - 6/30/2019, Every day, Daily Average",2924,2485,3439
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5754,202381 (5754),"4/1/2019 - 6/30/2019, Every day, Daily Average",3435,2824,4177
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5758,302753 (5758),"4/1/2019 - 6/30/2019, Every day, Daily Average",3948,3177,4905
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5773,202382 (5773),"4/1/2019 - 6/30/2019, Every day, Daily Average",3508,2882,4269
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5785,202414 (5785),"4/1/2019 - 6/30/2019, Every day, Daily Average",3509,2886,4265
3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",5792,202241 (5792),"4/1/2019 - 6/30/2019, Every day, Daily Average",3013,2569,3532
